dateRep|cases|deaths|countriesAndTerritories|geoId|countryterritoryCode|popData2019|continentExp|Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
2020-10-30|15090|139|Belgium|BE|BEL|11455519.0|Europe|1771.888292
2020-10-29|17998|142|Belgium|BE|BEL|11455519.0|Europe|1722.08697
2020-10-28|22210|132|Belgium|BE|BEL|11455519.0|Europe|1637.996498
2020-10-27|19868|121|Belgium|BE|BEL|11455519.0|Europe|1549.541317
2020-10-26|4895|94|Belgium|BE|BEL|11455519.0|Europe|1527.787611
2020-10-25|11557|93|Belgium|BE|BEL|11455519.0|Europe|1464.525527
2020-10-24|18876|94|Belgium|BE|BEL|11455519.0|Europe|1367.742483
2020-10-23|17687|55|Belgium|BE|BEL|11455519.0|Europe|1270.854686
2020-10-22|17484|62|Belgium|BE|BEL|11455519.0|Europe|1177.615785
2020-10-21|19265|52|Belgium|BE|BEL|11455519.0|Europe|1059.087764
2020-10-20|15560|52|Belgium|BE|BEL|11455519.0|Europe|969.0787471
2020-10-19|4289|31|Belgium|BE|BEL|11455519.0|Europe|940.6732248
2020-10-18|7995|23|Belgium|BE|BEL|11455519.0|Europe|885.8001109
2020-10-17|13477|36|Belgium|BE|BEL|11455519.0|Europe|800.6359206
2020-10-16|11818|35|Belgium|BE|BEL|11455519.0|Europe|727.2389841
2020-10-15|12293|41|Belgium|BE|BEL|11455519.0|Europe|648.2377621
2020-10-14|12577|34|Belgium|BE|BEL|11455519.0|Europe|564.4964667
2020-10-13|9735|36|Belgium|BE|BEL|11455519.0|Europe|503.8008317
2020-12-10|2403|26|Belgium|BE|BEL|11455519.0|Europe|487.5379282
2020-11-10|4310|22|Belgium|BE|BEL|11455519.0|Europe|458.1547113
2020-10-10|7789|19|Belgium|BE|BEL|11455519.0|Europe|404.3291273
2020-09-10|6588|20|Belgium|BE|BEL|11455519.0|Europe|362.497762
2020-08-10|6803|20|Belgium|BE|BEL|11455519.0|Europe|321.4171265
2020-07-10|5687|18|Belgium|BE|BEL|11455519.0|Europe|289.8777436
2020-06-10|5249|14|Belgium|BE|BEL|11455519.0|Europe|263.2966695
2020-05-10|1035|14|Belgium|BE|BEL|11455519.0|Europe|258.2859843
2020-04-10|1709|15|Belgium|BE|BEL|11455519.0|Europe|251.1715096
2020-03-10|3721|11|Belgium|BE|BEL|11455519.0|Europe|233.607923
2020-02-10|3410|15|Belgium|BE|BEL|11455519.0|Europe|219.1345499
2020-01-10|3243|6|Belgium|BE|BEL|11455519.0|Europe|207.7775787
2020-09-30|2984|10|Belgium|BE|BEL|11455519.0|Europe|195.9404895
2020-09-29|2782|13|Belgium|BE|BEL|11455519.0|Europe|186.7309548
2020-09-28|540|12|Belgium|BE|BEL|11455519.0|Europe|184.6446241
2020-09-27|944|6|Belgium|BE|BEL|11455519.0|Europe|181.7901048
2020-09-26|1623|5|Belgium|BE|BEL|11455519.0|Europe|178.8308325
2020-09-25|1796|4|Belgium|BE|BEL|11455519.0|Europe|173.1305234
2020-09-24|2097|8|Belgium|BE|BEL|11455519.0|Europe|163.7638592
2020-09-23|2074|1|Belgium|BE|BEL|11455519.0|Europe|153.2623707
2020-09-22|2204|3|Belgium|BE|BEL|11455519.0|Europe|142.0363407
2020-09-21|461|3|Belgium|BE|BEL|11455519.0|Europe|139.3651392
2020-09-20|894|8|Belgium|BE|BEL|11455519.0|Europe|134.3719128
2020-09-19|1709|6|Belgium|BE|BEL|11455519.0|Europe|125.8083549
2020-09-18|1752|1|Belgium|BE|BEL|11455519.0|Europe|116.4242319
2020-09-17|1942|2|Belgium|BE|BEL|11455519.0|Europe|104.4823897
2020-09-16|1628|3|Belgium|BE|BEL|11455519.0|Europe|95.20301961
2020-09-15|1727|4|Belgium|BE|BEL|11455519.0|Europe|85.66176705
2020-09-14|301|1|Belgium|BE|BEL|11455519.0|Europe|84.05555436
2020-09-13|617|1|Belgium|BE|BEL|11455519.0|Europe|80.37174047
2020-12-09|1284|5|Belgium|BE|BEL|11455519.0|Europe|74.52303121
2020-11-09|1143|3|Belgium|BE|BEL|11455519.0|Europe|69.2155458
2020-10-09|1024|2|Belgium|BE|BEL|11455519.0|Europe|64.86829623
2020-09-09|871|3|Belgium|BE|BEL|11455519.0|Europe|61.86537685
2020-08-09|918|4|Belgium|BE|BEL|11455519.0|Europe|59.15052823
2020-07-09|155|2|Belgium|BE|BEL|11455519.0|Europe|58.80135156
2020-06-09|322|1|Belgium|BE|BEL|11455519.0|Europe|57.76255096
2020-05-09|728|2|Belgium|BE|BEL|11455519.0|Europe|55.8595381
2020-04-09|677|4|Belgium|BE|BEL|11455519.0|Europe|55.02151408
2020-03-09|574|2|Belgium|BE|BEL|11455519.0|Europe|55.35323192
2020-02-09|565|3|Belgium|BE|BEL|11455519.0|Europe|56.74993861
2020-01-09|634|3|Belgium|BE|BEL|11455519.0|Europe|57.38718604
2020-08-31|117|1|Belgium|BE|BEL|11455519.0|Europe|57.51812729
2020-08-30|195|6|Belgium|BE|BEL|11455519.0|Europe|57.23878595
2020-08-29|614|4|Belgium|BE|BEL|11455519.0|Europe|57.0030917
2020-08-28|535|3|Belgium|BE|BEL|11455519.0|Europe|58.17283355
2020-08-27|526|4|Belgium|BE|BEL|11455519.0|Europe|58.89737514
2020-08-26|527|5|Belgium|BE|BEL|11455519.0|Europe|60.56469375
2020-08-25|607|5|Belgium|BE|BEL|11455519.0|Europe|62.88671862
2020-08-24|115|3|Belgium|BE|BEL|11455519.0|Europe|62.94782454
2020-08-23|203|5|Belgium|BE|BEL|11455519.0|Europe|63.82949563
2020-08-22|510|3|Belgium|BE|BEL|11455519.0|Europe|66.10787342
2020-08-21|581|4|Belgium|BE|BEL|11455519.0|Europe|67.74900378
2020-08-20|612|9|Belgium|BE|BEL|11455519.0|Europe|69.18062813
2020-08-19|725|11|Belgium|BE|BEL|11455519.0|Europe|69.95754623
2020-08-18|707|7|Belgium|BE|BEL|11455519.0|Europe|70.71700549
2020-08-17|132|7|Belgium|BE|BEL|11455519.0|Europe|70.85667616
2020-08-16|163|9|Belgium|BE|BEL|11455519.0|Europe|72.13117101
2020-08-15|587|12|Belgium|BE|BEL|11455519.0|Europe|72.97792444
2020-08-14|669|12|Belgium|BE|BEL|11455519.0|Europe|72.68112427
2020-08-13|609|11|Belgium|BE|BEL|11455519.0|Europe|73.50168945
2020-12-08|718|13|Belgium|BE|BEL|11455519.0|Europe|73.21361869
2020-11-08|873|11|Belgium|BE|BEL|11455519.0|Europe|70.78684082
2020-10-08|122|5|Belgium|BE|BEL|11455519.0|Europe|71.32806466
2020-09-08|304|2|Belgium|BE|BEL|11455519.0|Europe|70.6733584
2020-08-08|771|6|Belgium|BE|BEL|11455519.0|Europe|68.27276879
2020-07-08|769|4|Belgium|BE|BEL|11455519.0|Europe|65.39206124
2020-06-08|776|5|Belgium|BE|BEL|11455519.0|Europe|63.4454013
2020-05-08|814|5|Belgium|BE|BEL|11455519.0|Europe|57.60542146
2020-04-08|794|3|Belgium|BE|BEL|11455519.0|Europe|54.54139616
2020-03-08|148|5|Belgium|BE|BEL|11455519.0|Europe|53.80812515
2020-02-08|309|2|Belgium|BE|BEL|11455519.0|Europe|52.24555954
2020-01-08|684|3|Belgium|BE|BEL|11455519.0|Europe|48.66649865
2020-07-31|635|2|Belgium|BE|BEL|11455519.0|Europe|45.09616718
2020-07-30|703|3|Belgium|BE|BEL|11455519.0|Europe|41.22903554
2020-07-29|685|1|Belgium|BE|BEL|11455519.0|Europe|37.05637431
2020-07-28|595|4|Belgium|BE|BEL|11455519.0|Europe|33.81776068
2020-07-27|184|2|Belgium|BE|BEL|11455519.0|Europe|32.58691291
2020-07-26|229|1|Belgium|BE|BEL|11455519.0|Europe|31.12910031
2020-07-25|496|5|Belgium|BE|BEL|11455519.0|Europe|27.90794551
2020-07-24|439|2|Belgium|BE|BEL|11455519.0|Europe|25.15817921
2020-07-23|553|2|Belgium|BE|BEL|11455519.0|Europe|21.52674183
2020-07-22|145|1|Belgium|BE|BEL|11455519.0|Europe|21.12518865
2020-07-21|443|2|Belgium|BE|BEL|11455519.0|Europe|18.23575169
2020-07-20|64|1|Belgium|BE|BEL|11455519.0|Europe|17.88657502
2020-07-19|130|3|Belgium|BE|BEL|11455519.0|Europe|17.31043351
2020-07-18|274|2|Belgium|BE|BEL|11455519.0|Europe|15.73913849
2020-07-17|226|5|Belgium|BE|BEL|11455519.0|Europe|14.57812605
2020-07-16|260|5|Belgium|BE|BEL|11455519.0|Europe|13.48694895
2020-07-15|207|3|Belgium|BE|BEL|11455519.0|Europe|12.55290136
2020-07-14|224|0|Belgium|BE|BEL|11455519.0|Europe|11.70614793
2020-07-13|43|4|Belgium|BE|BEL|11455519.0|Europe|11.54028901
2020-12-07|62|2|Belgium|BE|BEL|11455519.0|Europe|11.35697126
2020-11-07|127|0|Belgium|BE|BEL|11455519.0|Europe|11.23475942
2020-10-07|124|2|Belgium|BE|BEL|11455519.0|Europe|10.81574741
2020-09-07|137|1|Belgium|BE|BEL|11455519.0|Europe|10.49275899
2020-08-07|99|3|Belgium|BE|BEL|11455519.0|Europe|10.58878258
2020-07-07|112|1|Belgium|BE|BEL|11455519.0|Europe|10.8593945
2020-06-07|24|2|Belgium|BE|BEL|11455519.0|Europe|10.82447683
2020-05-07|64|3|Belgium|BE|BEL|11455519.0|Europe|10.702265
2020-04-07|94|2|Belgium|BE|BEL|11455519.0|Europe|10.93795925
2020-03-07|93|5|Belgium|BE|BEL|11455519.0|Europe|11.0689005
2020-02-07|135|2|Belgium|BE|BEL|11455519.0|Europe|10.9641475
2020-01-07|100|8|Belgium|BE|BEL|11455519.0|Europe|10.95541808
2020-06-30|127|3|Belgium|BE|BEL|11455519.0|Europe|11.13000642
2020-06-29|24|5|Belgium|BE|BEL|11455519.0|Europe|11.11254759
2020-06-28|41|8|Belgium|BE|BEL|11455519.0|Europe|11.18238292
2020-06-27|113|2|Belgium|BE|BEL|11455519.0|Europe|10.97287692
2020-06-26|76|5|Belgium|BE|BEL|11455519.0|Europe|11.13873584
2020-06-25|100|3|Belgium|BE|BEL|11455519.0|Europe|11.30459475
2020-06-24|110|4|Belgium|BE|BEL|11455519.0|Europe|11.61012434
2020-06-23|143|12|Belgium|BE|BEL|11455519.0|Europe|11.69741851
2020-06-22|20|9|Belgium|BE|BEL|11455519.0|Europe|11.98548927
2020-06-21|50|3|Belgium|BE|BEL|11455519.0|Europe|12.15134818
2020-06-20|121|4|Belgium|BE|BEL|11455519.0|Europe|12.43941894
2020-06-19|108|5|Belgium|BE|BEL|11455519.0|Europe|12.99810161
2020-06-18|123|7|Belgium|BE|BEL|11455519.0|Europe|13.31236062
2020-06-17|99|7|Belgium|BE|BEL|11455519.0|Europe|14.04563163
2020-06-16|147|8|Belgium|BE|BEL|11455519.0|Europe|13.27744295
2020-06-15|22|3|Belgium|BE|BEL|11455519.0|Europe|13.5131372
2020-06-14|49|5|Belgium|BE|BEL|11455519.0|Europe|13.61789021
2020-06-13|89|10|Belgium|BE|BEL|11455519.0|Europe|14.28132588
2020-12-06|95|7|Belgium|BE|BEL|11455519.0|Europe|14.94476156
2020-11-06|119|12|Belgium|BE|BEL|11455519.0|Europe|15.49471482
2020-10-06|145|12|Belgium|BE|BEL|11455519.0|Europe|15.99229158
2020-09-06|153|9|Belgium|BE|BEL|11455519.0|Europe|17.39772768
2020-08-06|53|12|Belgium|BE|BEL|11455519.0|Europe|17.58977485
2020-07-06|69|11|Belgium|BE|BEL|11455519.0|Europe|18.06116336
2020-06-06|154|12|Belgium|BE|BEL|11455519.0|Europe|18.88172854
2020-05-06|172|14|Belgium|BE|BEL|11455519.0|Europe|17.99132802
2020-04-06|159|20|Belgium|BE|BEL|11455519.0|Europe|19.96417622
2020-03-06|183|23|Belgium|BE|BEL|11455519.0|Europe|20.91568265
2020-02-06|59|21|Belgium|BE|BEL|11455519.0|Europe|23.16787218
2020-01-06|49|22|Belgium|BE|BEL|11455519.0|Europe|23.44721352
2020-05-31|61|23|Belgium|BE|BEL|11455519.0|Europe|24.19794337
2020-05-30|165|16|Belgium|BE|BEL|11455519.0|Europe|25.78669722
2020-05-29|171|26|Belgium|BE|BEL|11455519.0|Europe|26.95643908
2020-05-28|182|24|Belgium|BE|BEL|11455519.0|Europe|28.16982801
2020-05-27|202|24|Belgium|BE|BEL|11455519.0|Europe|29.85460545
2020-05-26|314|26|Belgium|BE|BEL|11455519.0|Europe|31.26877097
2020-05-25|75|33|Belgium|BE|BEL|11455519.0|Europe|31.6441359
2020-05-24|123|25|Belgium|BE|BEL|11455519.0|Europe|32.66547766
2020-05-23|248|41|Belgium|BE|BEL|11455519.0|Europe|34.71689061
2020-05-22|70|34|Belgium|BE|BEL|11455519.0|Europe|37.96423366
2020-05-21|385|30|Belgium|BE|BEL|11455519.0|Europe|39.42204626
2020-05-20|292|33|Belgium|BE|BEL|11455519.0|Europe|41.64804755
2020-05-19|317|37|Belgium|BE|BEL|11455519.0|Europe|44.72953168
2020-05-18|81|31|Belgium|BE|BEL|11455519.0|Europe|45.24456727
2020-05-17|147|30|Belgium|BE|BEL|11455519.0|Europe|46.4579562
2020-05-16|347|45|Belgium|BE|BEL|11455519.0|Europe|45.49772036
2020-05-15|305|43|Belgium|BE|BEL|11455519.0|Europe|47.95068648
2020-05-14|321|56|Belgium|BE|BEL|11455519.0|Europe|49.70529925
2020-05-13|395|45|Belgium|BE|BEL|11455519.0|Europe|51.22421778
2020-12-05|476|65|Belgium|BE|BEL|11455519.0|Europe|53.65972506
2020-11-05|118|72|Belgium|BE|BEL|11455519.0|Europe|54.41918433
2020-10-05|240|71|Belgium|BE|BEL|11455519.0|Europe|55.71113801
2020-09-05|483|74|Belgium|BE|BEL|11455519.0|Europe|58.57438672
2020-08-05|442|71|Belgium|BE|BEL|11455519.0|Europe|63.23589529
2020-07-05|552|76|Belgium|BE|BEL|11455519.0|Europe|65.20874349
2020-06-05|547|81|Belgium|BE|BEL|11455519.0|Europe|71.52011183
2020-05-05|670|95|Belgium|BE|BEL|11455519.0|Europe|76.82759725
2020-04-05|140|94|Belgium|BE|BEL|11455519.0|Europe|79.48133996
2020-03-05|286|75|Belgium|BE|BEL|11455519.0|Europe|83.28736568
2020-02-05|237|93|Belgium|BE|BEL|11455519.0|Europe|93.39603033
2020-01-05|586|87|Belgium|BE|BEL|11455519.0|Europe|102.9023652
2020-04-30|522|107|Belgium|BE|BEL|11455519.0|Europe|112.6007473
2020-04-29|569|110|Belgium|BE|BEL|11455519.0|Europe|121.2515993
2020-04-28|755|135|Belgium|BE|BEL|11455519.0|Europe|119.3573159
2020-04-27|205|154|Belgium|BE|BEL|11455519.0|Europe|122.1419999
2020-04-26|388|142|Belgium|BE|BEL|11455519.0|Europe|127.7550149
2020-04-25|811|155|Belgium|BE|BEL|11455519.0|Europe|141.0673755
2020-04-24|976|156|Belgium|BE|BEL|11455519.0|Europe|152.0926289
2020-04-23|778|181|Belgium|BE|BEL|11455519.0|Europe|159.2507507
2020-04-22|1270|203|Belgium|BE|BEL|11455519.0|Europe|161.3894578
2020-04-21|1278|206|Belgium|BE|BEL|11455519.0|Europe|167.1159552
2020-04-20|444|190|Belgium|BE|BEL|11455519.0|Europe|169.0538857
2020-04-19|722|208|Belgium|BE|BEL|11455519.0|Europe|170.8084985
2020-04-18|1395|205|Belgium|BE|BEL|11455519.0|Europe|173.4185941
2020-04-17|1675|246|Belgium|BE|BEL|11455519.0|Europe|171.698899
2020-04-16|1633|280|Belgium|BE|BEL|11455519.0|Europe|170.6862867
2020-04-15|1560|261|Belgium|BE|BEL|11455519.0|Europe|171.7425461
2020-04-14|538|277|Belgium|BE|BEL|11455519.0|Europe|182.2265757
2020-04-13|524|265|Belgium|BE|BEL|11455519.0|Europe|183.6232824
2020-12-04|1031|284|Belgium|BE|BEL|11455519.0|Europe|181.9996108
2020-11-04|2336|302|Belgium|BE|BEL|11455519.0|Europe|174.8764067
2020-10-04|2239|272|Belgium|BE|BEL|11455519.0|Europe|167.2294376
2020-09-04|1598|322|Belgium|BE|BEL|11455519.0|Europe|163.7464003
2020-08-04|1515|277|Belgium|BE|BEL|11455519.0|Europe|160.9529869
2020-07-04|1934|257|Belgium|BE|BEL|11455519.0|Europe|155.6629604
2020-06-04|666|247|Belgium|BE|BEL|11455519.0|Europe|154.0916653
2020-05-04|923|271|Belgium|BE|BEL|11455519.0|Europe|150.1285101
2020-04-04|1694|236|Belgium|BE|BEL|11455519.0|Europe|141.119752
2020-03-04|1478|219|Belgium|BE|BEL|11455519.0|Europe|134.4417481
2020-02-04|1517|233|Belgium|BE|BEL|11455519.0|Europe|125.8694608
2020-01-04|1681|208|Belgium|BE|BEL|11455519.0|Europe|114.8791251
2020-03-31|1739|170|Belgium|BE|BEL|11455519.0|Europe|103.0769536
2020-03-30|684|149|Belgium|BE|BEL|11455519.0|Europe|98.97412767
2020-03-29|845|141|Belgium|BE|BEL|11455519.0|Europe|93.16033608
2020-03-28|1520|128|Belgium|BE|BEL|11455519.0|Europe|82.84216542
2020-03-27|1363|102|Belgium|BE|BEL|11455519.0|Europe|73.12632453
2020-03-26|1199|107|Belgium|BE|BEL|11455519.0|Europe|64.17867231
2020-03-25|1195|77|Belgium|BE|BEL|11455519.0|Europe|54.61123149
2020-03-24|1328|78|Belgium|BE|BEL|11455519.0|Europe|43.83913116
2020-03-23|486|47|Belgium|BE|BEL|11455519.0|Europe|40.15531728
2020-03-22|469|40|Belgium|BE|BEL|11455519.0|Europe|36.29691505
2020-03-21|662|35|Belgium|BE|BEL|11455519.0|Europe|31.47827698
2020-03-20|713|33|Belgium|BE|BEL|11455519.0|Europe|25.96128556
2020-03-19|535|22|Belgium|BE|BEL|11455519.0|Europe|21.75370666
2020-03-18|422|10|Belgium|BE|BEL|11455519.0|Europe|18.36669295
2020-03-17|387|12|Belgium|BE|BEL|11455519.0|Europe|15.15426756
2020-03-16|214|6|Belgium|BE|BEL|11455519.0|Europe|13.28617237
2020-03-15|179|5|Belgium|BE|BEL|11455519.0|Europe|11.88073626
2020-03-14|338|3|Belgium|BE|BEL|11455519.0|Europe|8.93019339
2020-03-13|250|1|Belgium|BE|BEL|11455519.0|Europe|6.74783919
2020-12-03|174|3|Belgium|BE|BEL|11455519.0|Europe|5.22892066
2020-11-03|99|0|Belgium|BE|BEL|11455519.0|Europe|4.3647084
2020-10-03|94|1|Belgium|BE|BEL|11455519.0|Europe|3.54414322
2020-09-03|64|0|Belgium|BE|BEL|11455519.0|Europe|2.98546055
2020-08-03|27|0|Belgium|BE|BEL|11455519.0|Europe|2.74976629
2020-07-03|110|0|Belgium|BE|BEL|11455519.0|Europe|1.78953044
2020-06-03|81|0|Belgium|BE|BEL|11455519.0|Europe|1.08244768
2020-05-03|53|0|Belgium|BE|BEL|11455519.0|Europe|0.61978859
2020-04-03|34|0|Belgium|BE|BEL|11455519.0|Europe|0.32298842
2020-03-03|19|0|Belgium|BE|BEL|11455519.0|Europe|0.1571295
2020-02-03|0|0|Belgium|BE|BEL|11455519.0|Europe|0.1571295
2020-01-03|18|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-02-29|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-02-28|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-02-27|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-02-26|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-02-25|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-02-24|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-02-23|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-02-22|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-02-21|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-02-20|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-02-19|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-02-18|0|0|Belgium|BE|BEL|11455519.0|Europe|0.00872942
2020-02-17|0|0|Belgium|BE|BEL|11455519.0|Europe|0.00872942
2020-02-16|0|0|Belgium|BE|BEL|11455519.0|Europe|0.00872942
2020-02-15|0|0|Belgium|BE|BEL|11455519.0|Europe|0.00872942
2020-02-14|0|0|Belgium|BE|BEL|11455519.0|Europe|0.00872942
2020-02-13|0|0|Belgium|BE|BEL|11455519.0|Europe|0.00872942
2020-12-02|0|0|Belgium|BE|BEL|11455519.0|Europe|0.00872942
2020-11-02|0|0|Belgium|BE|BEL|11455519.0|Europe|0.00872942
2020-10-02|0|0|Belgium|BE|BEL|11455519.0|Europe|0.00872942
2020-09-02|0|0|Belgium|BE|BEL|11455519.0|Europe|0.00872942
2020-08-02|0|0|Belgium|BE|BEL|11455519.0|Europe|0.00872942
2020-07-02|0|0|Belgium|BE|BEL|11455519.0|Europe|0.00872942
2020-06-02|0|0|Belgium|BE|BEL|11455519.0|Europe|0.00872942
2020-05-02|0|0|Belgium|BE|BEL|11455519.0|Europe|0.00872942
2020-04-02|1|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-03-02|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-02-02|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-01-02|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-01-31|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-01-30|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-01-29|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-01-28|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-01-27|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-01-26|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-01-25|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-01-24|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-01-23|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-01-22|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-01-21|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-01-20|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-01-19|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-01-18|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-01-17|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-01-16|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-01-15|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-01-14|0|0|Belgium|BE|BEL|11455519.0|Europe|0.0
2020-01-13|0|0|Belgium|BE|BEL|11455519.0|Europe|0.52376501
2020-12-01|0|0|Belgium|BE|BEL|11455519.0|Europe|59.561623997004986
2020-11-01|0|0|Belgium|BE|BEL|11455519.0|Europe|59.561623997004986
2020-10-01|0|0|Belgium|BE|BEL|11455519.0|Europe|59.561623997004986
2020-09-01|0|0|Belgium|BE|BEL|11455519.0|Europe|59.561623997004986
2020-08-01|0|0|Belgium|BE|BEL|11455519.0|Europe|59.561623997004986
2020-07-01|0|0|Belgium|BE|BEL|11455519.0|Europe|59.561623997004986
2020-06-01|0|0|Belgium|BE|BEL|11455519.0|Europe|59.561623997004986
2020-05-01|0|0|Belgium|BE|BEL|11455519.0|Europe|59.561623997004986
2020-04-01|0|0|Belgium|BE|BEL|11455519.0|Europe|59.561623997004986
2020-03-01|0|0|Belgium|BE|BEL|11455519.0|Europe|59.561623997004986
2020-02-01|0|0|Belgium|BE|BEL|11455519.0|Europe|59.561623997004986
2020-01-01|0|0|Belgium|BE|BEL|11455519.0|Europe|59.561623997004986
2019-12-31|0|0|Belgium|BE|BEL|11455519.0|Europe|59.561623997004986
2020-11-29|1792|69|Bulgaria|BG|BGR|7000039.0|Europe|633.0250446
2020-11-28|3327|151|Bulgaria|BG|BGR|7000039.0|Europe|643.1107027
2020-11-27|3568|162|Bulgaria|BG|BGR|7000039.0|Europe|655.7534894
2020-11-26|3712|141|Bulgaria|BG|BGR|7000039.0|Europe|653.5535016
2020-11-25|4382|157|Bulgaria|BG|BGR|7000039.0|Europe|656.8820545
2020-11-24|3146|189|Bulgaria|BG|BGR|7000039.0|Europe|656.9963396
2020-11-23|1123|60|Bulgaria|BG|BGR|7000039.0|Europe|666.5677148
2020-11-22|2279|42|Bulgaria|BG|BGR|7000039.0|Europe|660.1677505
2020-11-21|3983|129|Bulgaria|BG|BGR|7000039.0|Europe|660.4820345
2020-11-20|3899|119|Bulgaria|BG|BGR|7000039.0|Europe|658.4249031
2020-11-19|3938|117|Bulgaria|BG|BGR|7000039.0|Europe|656.353486
2020-11-18|4828|131|Bulgaria|BG|BGR|7000039.0|Europe|658.0106197
2020-11-17|3519|152|Bulgaria|BG|BGR|7000039.0|Europe|646.7678252
2020-11-16|816|39|Bulgaria|BG|BGR|7000039.0|Europe|631.1679121
2020-11-15|2498|36|Bulgaria|BG|BGR|7000039.0|Europe|637.0107367
2020-11-14|4212|85|Bulgaria|BG|BGR|7000039.0|Europe|627.0822205
2020-11-13|3414|72|Bulgaria|BG|BGR|7000039.0|Europe|608.2108971
2020-12-11|3945|47|Bulgaria|BG|BGR|7000039.0|Europe|597.853812
2020-11-11|4390|80|Bulgaria|BG|BGR|7000039.0|Europe|580.9253348
2020-10-11|3816|106|Bulgaria|BG|BGR|7000039.0|Europe|554.9111941
2020-09-11|675|33|Bulgaria|BG|BGR|7000039.0|Europe|532.4398907
2020-08-11|2301|56|Bulgaria|BG|BGR|7000039.0|Europe|527.4684898
2020-07-11|3839|58|Bulgaria|BG|BGR|7000039.0|Europe|509.4971614
2020-06-11|3754|52|Bulgaria|BG|BGR|7000039.0|Europe|477.3544833
2020-05-11|4054|54|Bulgaria|BG|BGR|7000039.0|Europe|446.511798
2020-04-11|4041|63|Bulgaria|BG|BGR|7000039.0|Europe|409.6262892
2020-03-11|2427|51|Bulgaria|BG|BGR|7000039.0|Europe|370.9836474
2020-02-11|1225|19|Bulgaria|BG|BGR|7000039.0|Europe|350.9409019
2020-01-11|1803|25|Bulgaria|BG|BGR|7000039.0|Europe|339.0838251
2020-10-31|2891|29|Bulgaria|BG|BGR|7000039.0|Europe|321.9410635
2020-10-30|2689|28|Bulgaria|BG|BGR|7000039.0|Europe|294.898357
2020-10-29|2760|36|Bulgaria|BG|BGR|7000039.0|Europe|269.5413554
2020-10-28|2569|25|Bulgaria|BG|BGR|7000039.0|Europe|241.8129385
2020-10-27|2243|42|Bulgaria|BG|BGR|7000039.0|Europe|216.3273662
2020-10-26|327|10|Bulgaria|BG|BGR|7000039.0|Europe|192.6703551
2020-10-25|1043|7|Bulgaria|BG|BGR|7000039.0|Europe|195.5846246
2020-10-24|1589|13|Bulgaria|BG|BGR|7000039.0|Europe|180.6847076
2020-10-23|1595|16|Bulgaria|BG|BGR|7000039.0|Europe|166.7276425
2020-10-22|1472|29|Bulgaria|BG|BGR|7000039.0|Europe|151.3134427
2020-10-21|1336|11|Bulgaria|BG|BGR|7000039.0|Europe|136.5278108
2020-10-20|1024|22|Bulgaria|BG|BGR|7000039.0|Europe|123.6707396
2020-10-19|395|18|Bulgaria|BG|BGR|7000039.0|Europe|113.0850842
2020-10-18|603|10|Bulgaria|BG|BGR|7000039.0|Europe|108.4279673
2020-10-17|998|14|Bulgaria|BG|BGR|7000039.0|Europe|102.4137151
2020-10-16|914|15|Bulgaria|BG|BGR|7000039.0|Europe|91.58520403
2020-10-15|819|6|Bulgaria|BG|BGR|7000039.0|Europe|82.28525584
2020-10-14|785|8|Bulgaria|BG|BGR|7000039.0|Europe|74.67101255
2020-10-13|587|23|Bulgaria|BG|BGR|7000039.0|Europe|67.39962449
